bad,mean,good
86.91,117.59,206.67
240.72,290.86,462.81
260.99,580.94,695.55
575.32,744.03,874.3
514.31,819.62,989.25
554.66,772.22,1022.06
278.43,540.23,959.07
443.02,582.0,826.13
247.25,490.39,637.64
156.6,194.26,411.09
64.98,129.38,144.17
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
85.69,146.37,209.68
95.76,329.34,468.72
438.31,686.69,706.89
594.68,742.42,882.33
617.33,713.89,972.5
437.67,916.71,988.07
410.42,580.42,964.71
437.98,561.7,831.68
218.64,567.99,607.74
135.11,269.48,402.55
58.8,74.93,152.71
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
92.49,132.59,216.98
261.55,318.06,458.86
328.18,534.17,692.51
585.9,719.23,885.43
328.21,771.07,965.8
606.85,672.33,1012.4
507.88,763.58,922.36
334.02,716.43,814.41
235.1,554.4,600.69
109.43,223.04,409.59
55.33,96.93,151.37
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
81.32,148.12,226.29
206.97,431.87,460.37
314.46,633.16,687.24
466.96,851.8,880.51
590.41,905.97,998.2
538.1,792.9,1003.75
438.63,863.61,950.43
375.06,756.32,795.17
92.59,499.85,633.71
74.96,199.45,376.38
53.45,89.72,149.76
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
90.61,200.9,211.4
276.45,311.03,466.72
436.58,656.11,705.09
590.34,678.52,868.78
593.81,725.7,966.27
564.27,929.6,989.86
514.35,738.18,968.03
217.26,552.5,798.21
249.53,521.47,627.72
130.0,238.68,396.09
59.25,104.5,148.9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20.63,178.77,216.58
206.41,334.81,469.37
417.5,629.75,705.37
561.69,729.35,886.42
534.43,727.76,974.2
512.13,790.24,997.07
476.97,710.27,948.9
390.68,567.14,839.39
298.67,554.86,614.12
60.32,357.42,402.26
59.82,112.85,148.89
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
40.43,191.6,205.85
135.13,352.09,456.42
363.55,678.66,701.37
336.43,690.7,891.29
596.58,808.13,991.37
508.7,796.63,1024.76
432.41,902.92,954.46
364.87,733.61,831.39
244.03,412.11,608.59
162.0,330.31,410.05
34.26,142.28,152.05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
54.25,165.48,204.68
252.35,327.86,466.04
463.66,596.5,689.53
454.54,652.47,883.82
506.61,838.79,995.58
322.22,936.81,1014.04
355.83,867.46,954.8
416.44,650.49,789.86
253.15,571.24,629.25
176.82,371.61,394.48
34.29,127.9,149.65
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
96.51,148.75,202.25
227.78,364.77,472.68
428.85,618.6,692.17
559.25,758.36,883.49
591.74,869.65,973.92
586.98,952.53,978.48
515.54,728.12,963.49
428.45,757.44,827.87
301.29,554.25,627.24
93.12,302.23,401.02
47.27,78.79,145.6
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
42.02,151.52,215.79
250.59,398.97,475.59
450.08,682.45,702.8
412.22,863.54,865.7
238.38,724.26,966.21
319.7,835.82,1005.17
300.51,737.83,928.66
218.41,626.72,836.67
268.1,399.19,606.27
61.09,304.44,402.56
43.24,96.11,158.16
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
93.74,181.7,213.03
275.75,379.32,461.52
388.95,519.57,707.55
539.3,757.28,866.64
588.09,864.69,961.56
516.11,894.84,1011.46
522.63,669.98,943.9
331.05,615.13,809.43
159.13,569.57,601.83
96.07,336.19,396.46
73.87,127.44,153.95
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
89.79,193.7,206.54
265.76,442.39,477.37
468.4,646.84,708.39
497.48,802.95,879.61
532.14,922.22,969.81
563.86,806.88,995.55
526.16,845.45,950.73
448.17,655.29,794.05
152.87,335.82,617.13
66.55,371.71,386.43
47.78,134.5,148.42
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
69.57,125.63,205.3
214.8,438.75,475.05
364.94,662.94,703.73
537.01,772.96,879.22
610.31,645.44,971.2
340.86,717.62,981.33
453.01,817.5,935.79
343.51,761.38,804.99
208.67,368.3,610.62
152.78,215.69,387.65
16.43,113.28,153.57
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
91.16,114.71,212.86
174.31,423.92,474.67
299.71,674.45,687.88
422.84,760.27,869.0
581.74,712.88,968.56
607.64,971.02,986.37
438.36,874.79,949.06
447.4,638.09,830.78
288.32,523.34,638.22
155.74,246.45,410.1
53.37,137.72,145.88
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,3,3
56.35,156.02,217.36
225.1,438.58,475.47
455.17,684.76,696.88
563.23,805.8,881.97
551.53,832.87,970.75
377.84,852.37,1003.38
503.19,580.23,946.41
363.47,748.68,789.27
84.76,377.65,623.63
52.75,321.49,380.63
53.31,116.75,151.98
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,4,4
35.62,136.34,213.95
199.44,444.26,477.09
173.87,506.71,691.44
475.26,859.03,890.76
414.89,912.62,987.31
561.03,725.03,1009.69
316.16,868.55,960.15
438.92,675.01,827.05
208.23,418.31,612.77
132.59,342.44,376.11
58.27,118.22,152.58
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9,9,9
14.74,108.16,221.94
226.81,453.36,470.59
243.48,649.95,697.12
370.09,804.18,887.48
556.88,839.43,959.48
548.63,741.02,986.86
463.72,770.75,920.18
343.54,511.62,831.32
259.51,426.49,645.42
69.33,280.04,380.12
46.85,90.52,148.81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,4,4
92.52,184.41,221.56
159.7,431.69,473.55
438.61,651.76,696.08
525.25,861.95,869.79
388.94,782.54,969.79
222.88,768.22,1013.59
315.17,717.77,972.26
309.44,489.77,841.47
98.21,528.18,607.39
169.56,290.23,401.25
44.47,115.04,144.8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
87.31,163.47,221.47
253.91,442.85,458.57
354.94,490.64,694.84
581.82,752.6,894.41
535.88,940.63,983.54
611.71,771.31,979.84
395.42,875.36,936.43
279.19,507.03,830.82
288.62,560.52,604.34
180.22,345.1,412.05
38.57,140.73,158.72
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13,13,13
98.28,172.56,215.25
203.5,293.37,457.99
310.22,674.37,704.4
477.5,645.91,868.2
627.21,807.03,982.23
603.56,761.45,1012.9
406.21,706.5,961.31
247.69,477.55,826.57
258.58,323.57,643.4
70.7,259.88,395.65
46.24,120.82,154.76
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.35,8.0,30.81
80.0,206.54,237.29
175.46,291.06,475.17
282.05,479.62,705.65
414.75,766.33,860.99
312.14,591.1,1004.63
534.03,941.48,1011.63
315.88,751.98,924.06
91.09,409.26,802.22
213.81,366.48,624.34
84.7,211.12,352.59
9.66,71.49,143.43
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.69,18.34,34.6
76.66,165.61,246.94
151.32,440.43,471.24
338.31,427.5,728.98
460.66,600.56,901.9
505.51,673.15,956.23
504.48,827.75,977.5
341.7,851.68,915.04
163.32,532.01,770.94
115.47,358.19,629.01
38.66,124.65,396.15
25.33,66.08,133.05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.93,16.75,35.15
34.96,96.69,255.58
154.39,379.34,502.82
289.73,389.99,708.21
218.69,821.62,903.72
294.94,773.1,1001.18
371.52,858.4,1029.36
432.77,665.57,917.75
259.26,729.5,776.95
246.99,520.95,579.86
108.71,258.74,374.66
40.6,110.29,143.64
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.2,12.35,30.92
52.29,175.41,233.24
148.11,296.52,498.14
257.13,426.17,713.52
191.51,805.67,868.1
495.73,904.16,958.36
179.74,965.46,1041.73
279.28,646.34,940.49
276.22,632.93,829.2
240.39,492.59,599.92
71.53,141.96,372.77
17.33,75.52,151.81
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.99,7.31,32.0
22.46,191.61,253.32
163.57,325.34,481.9
93.38,642.63,708.45
351.14,756.7,897.98
136.91,909.13,955.99
465.86,926.32,1034.44
177.03,545.73,928.65
319.47,423.79,818.19
53.56,555.41,583.82
59.83,300.41,373.46
43.21,79.16,149.26
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.2,13.03,28.02
13.53,215.19,241.44
198.31,368.13,505.24
355.12,671.89,732.07
285.08,598.52,863.73
501.55,899.4,1002.97
343.04,846.95,1016.41
455.99,748.27,981.24
92.52,611.88,804.05
200.07,348.42,613.33
76.82,339.53,389.01
26.24,94.43,143.09
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.09,23.09,26.92
84.48,179.6,236.12
40.8,332.38,477.41
371.87,644.33,708.02
391.66,639.09,878.61
501.09,747.03,995.54
478.41,658.79,1022.16
444.65,808.96,912.74
17.26,550.72,833.86
244.26,348.09,611.88
79.04,288.29,381.73
12.93,85.95,137.76
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
