bad,mean,good
233.39,565.96,648.69
231.11,298.51,422.46
116.93,139.14,159.19
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
64.19,115.37,175.3
133.85,196.45,419.34
136.81,532.6,650.97
355.76,781.91,851.18
155.63,642.86,915.14
524.29,595.8,971.28
546.01,781.98,925.07
342.79,817.58,849.1
393.25,612.88,647.43
195.92,346.08,412.19
115.86,149.11,159.18
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
69.66,160.2,185.75
84.63,358.13,403.12
125.12,572.99,670.58
220.38,484.63,795.27
414.89,836.41,975.3
451.21,731.94,1015.97
480.56,872.35,950.84
507.49,761.1,841.99
433.07,604.88,641.36
249.42,317.69,415.89
119.08,126.82,161.65
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
60.7,141.16,169.78
149.21,188.02,387.52
247.61,526.72,644.85
361.47,564.19,834.96
418.83,582.15,928.92
478.77,893.53,997.8
552.09,758.88,970.16
484.82,789.16,839.21
388.59,571.85,654.76
178.51,302.07,416.83
119.38,136.19,159.73
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
68.15,152.11,174.89
84.18,217.25,405.65
225.73,471.17,663.22
325.48,503.12,825.25
352.03,584.85,941.19
424.19,728.88,974.04
516.9,733.41,949.37
529.62,639.79,846.52
396.3,585.12,645.22
275.14,327.57,413.28
103.09,133.25,168.64
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14.08,129.93,164.63
36.75,239.81,416.13
169.37,507.74,627.5
109.88,446.29,839.77
422.06,694.12,915.26
420.65,736.24,985.79
474.64,907.64,954.82
539.78,651.07,825.9
408.68,605.15,638.82
215.3,393.48,408.62
103.11,139.2,163.42
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
28.78,115.9,163.56
124.79,208.49,420.38
280.4,354.63,612.96
208.17,612.44,844.93
322.23,737.64,966.44
237.68,902.45,957.12
401.16,875.81,955.16
344.0,773.25,822.82
309.57,515.13,661.07
179.48,379.59,422.5
112.17,142.47,158.85
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
39.38,118.21,161.39
102.09,257.06,399.01
289.12,556.5,625.15
322.51,610.6,805.52
416.44,782.42,972.01
502.94,922.3,1000.54
553.2,749.71,964.54
454.29,713.54,841.5
303.08,614.78,659.06
218.25,400.58,416.02
109.56,155.14,163.05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
72.9,143.65,174.08
160.55,306.51,415.03
301.8,585.31,639.44
169.25,690.64,836.59
89.39,580.26,940.76
235.36,781.72,1013.82
347.29,758.55,930.74
465.65,789.94,838.58
357.44,604.79,650.65
186.15,364.57,424.59
112.49,148.49,161.59
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
29.98,153.91,171.35
123.09,277.58,425.51
238.62,606.31,629.85
298.72,637.51,794.07
412.21,775.16,928.82
428.3,851.39,983.21
559.86,696.51,944.65
483.57,696.02,841.93
424.94,506.34,656.86
268.02,407.35,412.83
85.35,128.56,162.11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
70.67,96.7,165.25
148.48,375.44,391.5
263.69,336.78,615.4
251.92,615.68,814.73
471.53,861.01,921.59
478.34,748.08,961.22
494.21,856.01,951.13
465.69,687.38,851.22
223.06,613.8,643.26
270.33,407.81,424.36
115.82,135.86,159.12
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67.49,87.73,164.12
138.11,369.41,429.83
