T,LOAD,C_BUY_PC,C_SELL_PC,C_BUY_SA,C_SELL_SA,AV_DIESEL
1957,76.422,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1958,79.442,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1959,84.658,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1960,92.81,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1961,86.82,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1962,78.678,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1963,81.194,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1964,78.328,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1965,74.902,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1966,73.07,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1967,74.395,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1968,73.931,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1969,66.427,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1970,63.114,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1971,62.458,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1972,57.578,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1973,58.738,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1974,58.141,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1975,56.56,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1976,60.427,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1977,65.762,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1978,73.005,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1979,80.371,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1980,80.04,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1981,79.995,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1982,79.243,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1983,80.548,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1984,84.481,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1985,83.703,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1986,83.306,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1987,82.25,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1988,77.969,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1989,75.956,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1990,74.367,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1991,72.375,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1992,68.379,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1993,65.566,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1994,63.084,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1995,60.417,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1996,59.736,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1997,59.293,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1998,62.148,0.151313,9.84E-02,1.38E-01,8.95E-02,1
1999,76.678,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2000,99.389,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2001,127.985,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2002,139.992,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2003,144.38,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2004,122.355,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2005,101.12,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2006,107.094,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2007,151.265,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2008,151.136,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2009,142.566,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2010,125.56,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2011,85.562,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2012,81.766,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2013,78.65,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2014,79.188,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2015,77.867,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2016,74.726,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2017,70.784,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2018,65.275,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2019,61.999,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2020,60.831,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2021,58.873,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2022,60.983,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2023,77.471,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2024,99.971,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2025,126.465,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2026,130.83,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2027,135.279,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2028,128.579,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2029,107.629,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2030,127.275,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2031,130.155,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2032,133.895,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2033,130.301,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2034,116.821,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2035,89.296,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2036,77.453,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2037,69.502,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2038,66.408,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2039,64.527,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2040,65.143,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2041,63.68,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2042,61.547,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2043,59.633,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2044,55.573,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2045,51.163,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2046,51.91,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2047,65.021,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2048,87.578,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2049,111.501,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2050,124.764,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2051,129.546,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2052,94.019,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2053,94.307,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2054,105.99,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2055,143.566,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2056,145.21,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2057,134.623,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2058,102.986,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2059,83.013,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2060,74.279,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2061,73.189,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2062,71.518,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2063,70.293,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2064,68.009,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2065,65.386,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2066,64.403,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2067,60.605,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2068,59.399,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2069,57.848,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2070,58.594,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2071,73.326,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2072,102.46,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2073,125.282,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2074,132.149,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2075,135.805,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2076,122.761,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2077,96.308,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2078,106.382,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2079,145.272,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2080,152.202,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2081,138.877,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2082,118.295,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2083,97.904,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2084,92.25,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2085,86.323,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2086,83.384,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2087,81.739,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2088,78.297,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2089,74.807,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2090,70.601,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2091,68.527,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2092,65.878,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2093,65.037,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2094,65.85,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2095,75.381,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2096,97.489,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2097,115.672,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2098,125.042,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2099,131.846,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2100,129.166,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2101,101.156,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2102,114.301,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2103,138.897,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2104,144.581,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2105,135.92,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2106,117.786,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2107,100.512,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2108,96.937,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2109,94.113,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2110,90.141,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2111,88.107,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2112,82.516,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2113,78.637,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2114,77.393,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2115,73.051,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2116,69.199,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2117,68.147,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2118,66.61,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2119,63.129,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2120,69.054,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2121,83.929,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2122,75.908,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2123,78.255,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2124,78.739,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2125,76.422,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2126,79.442,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2127,84.658,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2128,92.81,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2129,86.82,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2130,78.678,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2131,81.194,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2132,78.328,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2133,74.902,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2134,73.07,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2135,74.395,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2136,73.931,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2137,66.427,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2138,63.114,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2139,62.458,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2140,57.578,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2141,58.738,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2142,58.141,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2143,56.56,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2144,60.427,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2145,65.762,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2146,73.005,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2147,80.371,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2148,80.04,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2149,79.995,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2150,79.243,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2151,80.548,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2152,84.481,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2153,83.703,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2154,83.306,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2155,82.25,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2156,77.969,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2157,75.956,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2158,74.367,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2159,72.375,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2160,68.379,0.151313,9.84E-02,1.38E-01,8.95E-02,1
2161,65.566,0.215308,0.13995,1.38E-01,8.98E-02,1
2162,63.084,0.215308,0.13995,1.38E-01,8.98E-02,1
2163,60.417,0.215308,0.13995,1.38E-01,8.98E-02,1
2164,59.736,0.215308,0.13995,1.38E-01,8.98E-02,1
2165,59.293,0.215308,0.13995,1.38E-01,8.98E-02,1
2166,62.148,0.215308,0.13995,1.38E-01,8.98E-02,1
2167,76.678,0.215308,0.13995,1.38E-01,8.98E-02,1
2168,99.389,0.215308,0.13995,1.38E-01,8.98E-02,1
2169,127.985,0.215308,0.13995,1.38E-01,8.98E-02,1
2170,139.992,0.215308,0.13995,1.38E-01,8.98E-02,1
2171,144.38,0.215308,0.13995,1.38E-01,8.98E-02,1
2172,122.355,0.215308,0.13995,1.38E-01,8.98E-02,1
2173,101.12,0.215308,0.13995,1.38E-01,8.98E-02,1
2174,107.094,0.215308,0.13995,1.38E-01,8.98E-02,1
2175,151.265,0.215308,0.13995,1.38E-01,8.98E-02,1
2176,151.136,0.215308,0.13995,1.38E-01,8.98E-02,1
2177,142.566,0.215308,0.13995,1.38E-01,8.98E-02,1
2178,125.56,0.215308,0.13995,1.38E-01,8.98E-02,1
2179,85.562,0.215308,0.13995,1.38E-01,8.98E-02,1
2180,81.766,0.215308,0.13995,1.38E-01,8.98E-02,1
2181,78.65,0.215308,0.13995,1.38E-01,8.98E-02,1
2182,79.188,0.215308,0.13995,1.38E-01,8.98E-02,1
2183,77.867,0.215308,0.13995,1.38E-01,8.98E-02,1
2184,74.726,0.215308,0.13995,1.38E-01,8.98E-02,1
2185,70.784,0.215308,0.13995,1.38E-01,8.98E-02,1
2186,65.275,0.215308,0.13995,1.38E-01,8.98E-02,1
2187,61.999,0.215308,0.13995,1.38E-01,8.98E-02,1
2188,60.831,0.215308,0.13995,1.38E-01,8.98E-02,1
2189,58.873,0.215308,0.13995,1.38E-01,8.98E-02,1
2190,60.983,0.215308,0.13995,1.38E-01,8.98E-02,1
2191,77.471,0.215308,0.13995,1.38E-01,8.98E-02,1
2192,99.971,0.215308,0.13995,1.38E-01,8.98E-02,1
2193,126.465,0.215308,0.13995,1.38E-01,8.98E-02,1
2194,130.83,0.215308,0.13995,1.38E-01,8.98E-02,1
2195,135.279,0.215308,0.13995,1.38E-01,8.98E-02,1
2196,128.579,0.215308,0.13995,1.38E-01,8.98E-02,1
2197,107.629,0.215308,0.13995,1.38E-01,8.98E-02,1
2198,127.275,0.215308,0.13995,1.38E-01,8.98E-02,1
2199,130.155,0.215308,0.13995,1.38E-01,8.98E-02,1
2200,133.895,0.215308,0.13995,1.38E-01,8.98E-02,1
2201,130.301,0.215308,0.13995,1.38E-01,8.98E-02,1
2202,116.821,0.215308,0.13995,1.38E-01,8.98E-02,1
2203,89.296,0.215308,0.13995,1.38E-01,8.98E-02,1
2204,77.453,0.215308,0.13995,1.38E-01,8.98E-02,1
2205,69.502,0.215308,0.13995,1.38E-01,8.98E-02,1
2206,66.408,0.215308,0.13995,1.38E-01,8.98E-02,1
2207,64.527,0.215308,0.13995,1.38E-01,8.98E-02,1
2208,65.143,0.215308,0.13995,1.38E-01,8.98E-02,1
2209,63.68,0.215308,0.13995,1.38E-01,8.98E-02,1
2210,61.547,0.215308,0.13995,1.38E-01,8.98E-02,1
2211,59.633,0.215308,0.13995,1.38E-01,8.98E-02,1
2212,55.573,0.215308,0.13995,1.38E-01,8.98E-02,1
2213,51.163,0.215308,0.13995,1.38E-01,8.98E-02,1
2214,51.91,0.215308,0.13995,1.38E-01,8.98E-02,1
2215,65.021,0.215308,0.13995,1.38E-01,8.98E-02,1
2216,87.578,0.215308,0.13995,1.38E-01,8.98E-02,1
2217,111.501,0.215308,0.13995,1.38E-01,8.98E-02,1
2218,124.764,0.215308,0.13995,1.38E-01,8.98E-02,1
2219,129.546,0.215308,0.13995,1.38E-01,8.98E-02,1
2220,94.019,0.215308,0.13995,1.38E-01,8.98E-02,1
2221,94.307,0.215308,0.13995,1.38E-01,8.98E-02,1
2222,105.99,0.215308,0.13995,1.38E-01,8.98E-02,1
2223,143.566,0.215308,0.13995,1.38E-01,8.98E-02,1
2224,145.21,0.215308,0.13995,1.38E-01,8.98E-02,1
2225,134.623,0.215308,0.13995,1.38E-01,8.98E-02,1
2226,102.986,0.215308,0.13995,1.38E-01,8.98E-02,1
2227,83.013,0.215308,0.13995,1.38E-01,8.98E-02,1
2228,74.279,0.215308,0.13995,1.38E-01,8.98E-02,1
2229,73.189,0.215308,0.13995,1.38E-01,8.98E-02,1
2230,71.518,0.215308,0.13995,1.38E-01,8.98E-02,1
2231,70.293,0.215308,0.13995,1.38E-01,8.98E-02,1
2232,68.009,0.215308,0.13995,1.38E-01,8.98E-02,1
2233,65.386,0.215308,0.13995,1.38E-01,8.98E-02,1
2234,64.403,0.215308,0.13995,1.38E-01,8.98E-02,1
2235,60.605,0.215308,0.13995,1.38E-01,8.98E-02,1
2236,59.399,0.215308,0.13995,1.38E-01,8.98E-02,1
2237,57.848,0.215308,0.13995,1.38E-01,8.98E-02,1
2238,58.594,0.215308,0.13995,1.38E-01,8.98E-02,1
2239,73.326,0.215308,0.13995,1.38E-01,8.98E-02,1
2240,102.46,0.215308,0.13995,1.38E-01,8.98E-02,1
2241,125.282,0.215308,0.13995,1.38E-01,8.98E-02,1
2242,132.149,0.215308,0.13995,1.38E-01,8.98E-02,1
2243,135.805,0.215308,0.13995,1.38E-01,8.98E-02,1
2244,122.761,0.215308,0.13995,1.38E-01,8.98E-02,1
2245,96.308,0.215308,0.13995,1.38E-01,8.98E-02,1
2246,106.382,0.215308,0.13995,1.38E-01,8.98E-02,1
2247,145.272,0.215308,0.13995,1.38E-01,8.98E-02,1
2248,152.202,0.215308,0.13995,1.38E-01,8.98E-02,1
2249,138.877,0.215308,0.13995,1.38E-01,8.98E-02,1
2250,118.295,0.215308,0.13995,1.38E-01,8.98E-02,1
2251,97.904,0.215308,0.13995,1.38E-01,8.98E-02,1
2252,92.25,0.215308,0.13995,1.38E-01,8.98E-02,1
2253,86.323,0.215308,0.13995,1.38E-01,8.98E-02,1
2254,83.384,0.215308,0.13995,1.38E-01,8.98E-02,1
2255,81.739,0.215308,0.13995,1.38E-01,8.98E-02,1
2256,78.297,0.215308,0.13995,1.38E-01,8.98E-02,1
2257,74.807,0.215308,0.13995,1.38E-01,8.98E-02,1
2258,70.601,0.215308,0.13995,1.38E-01,8.98E-02,1
2259,68.527,0.215308,0.13995,1.38E-01,8.98E-02,1
2260,65.878,0.215308,0.13995,1.38E-01,8.98E-02,1
2261,65.037,0.215308,0.13995,1.38E-01,8.98E-02,1
2262,65.85,0.215308,0.13995,1.38E-01,8.98E-02,1
2263,75.381,0.215308,0.13995,1.38E-01,8.98E-02,1
2264,97.489,0.215308,0.13995,1.38E-01,8.98E-02,1
2265,115.672,0.215308,0.13995,1.38E-01,8.98E-02,1
2266,125.042,0.215308,0.13995,1.38E-01,8.98E-02,1
2267,131.846,0.215308,0.13995,1.38E-01,8.98E-02,1
2268,129.166,0.215308,0.13995,1.38E-01,8.98E-02,1
2269,101.156,0.215308,0.13995,1.38E-01,8.98E-02,1
2270,114.301,0.215308,0.13995,1.38E-01,8.98E-02,1
2271,138.897,0.215308,0.13995,1.38E-01,8.98E-02,1
2272,144.581,0.215308,0.13995,1.38E-01,8.98E-02,1
2273,135.92,0.215308,0.13995,1.38E-01,8.98E-02,1
2274,117.786,0.215308,0.13995,1.38E-01,8.98E-02,1
2275,100.512,0.215308,0.13995,1.38E-01,8.98E-02,1
2276,96.937,0.215308,0.13995,1.38E-01,8.98E-02,1
2277,94.113,0.215308,0.13995,1.38E-01,8.98E-02,1
2278,90.141,0.215308,0.13995,1.38E-01,8.98E-02,1
2279,88.107,0.215308,0.13995,1.38E-01,8.98E-02,1
2280,82.516,0.215308,0.13995,1.38E-01,8.98E-02,1
2281,78.637,0.215308,0.13995,1.38E-01,8.98E-02,1
2282,77.393,0.215308,0.13995,1.38E-01,8.98E-02,1
2283,73.051,0.215308,0.13995,1.38E-01,8.98E-02,1
2284,69.199,0.215308,0.13995,1.38E-01,8.98E-02,1
2285,68.147,0.215308,0.13995,1.38E-01,8.98E-02,1
2286,66.61,0.215308,0.13995,1.38E-01,8.98E-02,1
2287,63.129,0.215308,0.13995,1.38E-01,8.98E-02,1
2288,69.054,0.215308,0.13995,1.38E-01,8.98E-02,1
2289,83.929,0.215308,0.13995,1.38E-01,8.98E-02,1
2290,75.908,0.215308,0.13995,1.38E-01,8.98E-02,1
2291,78.255,0.215308,0.13995,1.38E-01,8.98E-02,1
2292,78.739,0.215308,0.13995,1.38E-01,8.98E-02,1
2293,76.422,0.215308,0.13995,1.38E-01,8.98E-02,1
2294,79.442,0.215308,0.13995,1.38E-01,8.98E-02,1
2295,84.658,0.215308,0.13995,1.38E-01,8.98E-02,1
2296,92.81,0.215308,0.13995,1.38E-01,8.98E-02,1
2297,86.82,0.215308,0.13995,1.38E-01,8.98E-02,1
2298,78.678,0.215308,0.13995,1.38E-01,8.98E-02,1
2299,81.194,0.215308,0.13995,1.38E-01,8.98E-02,1
2300,78.328,0.215308,0.13995,1.38E-01,8.98E-02,1
2301,74.902,0.215308,0.13995,1.38E-01,8.98E-02,1
2302,73.07,0.215308,0.13995,1.38E-01,8.98E-02,1
2303,74.395,0.215308,0.13995,1.38E-01,8.98E-02,1
2304,73.931,0.215308,0.13995,1.38E-01,8.98E-02,1
2305,66.427,0.215308,0.13995,1.38E-01,8.98E-02,1
2306,63.114,0.215308,0.13995,1.38E-01,8.98E-02,1
2307,62.458,0.215308,0.13995,1.38E-01,8.98E-02,1
2308,57.578,0.215308,0.13995,1.38E-01,8.98E-02,1
2309,58.738,0.215308,0.13995,1.38E-01,8.98E-02,1
2310,58.141,0.215308,0.13995,1.38E-01,8.98E-02,1
2311,56.56,0.215308,0.13995,1.38E-01,8.98E-02,1
2312,60.427,0.215308,0.13995,1.38E-01,8.98E-02,1
2313,65.762,0.215308,0.13995,1.38E-01,8.98E-02,1
2314,73.005,0.215308,0.13995,1.38E-01,8.98E-02,1
2315,80.371,0.215308,0.13995,1.38E-01,8.98E-02,1
2316,80.04,0.215308,0.13995,1.38E-01,8.98E-02,1
2317,79.995,0.215308,0.13995,1.38E-01,8.98E-02,1
2318,79.243,0.215308,0.13995,1.38E-01,8.98E-02,1
2319,80.548,0.215308,0.13995,1.38E-01,8.98E-02,1
2320,84.481,0.215308,0.13995,1.38E-01,8.98E-02,1
2321,83.703,0.215308,0.13995,1.38E-01,8.98E-02,1
2322,83.306,0.215308,0.13995,1.38E-01,8.98E-02,1
2323,82.25,0.215308,0.13995,1.38E-01,8.98E-02,1
2324,77.969,0.215308,0.13995,1.38E-01,8.98E-02,1
2325,75.956,0.215308,0.13995,1.38E-01,8.98E-02,1
2326,74.367,0.215308,0.13995,1.38E-01,8.98E-02,1
2327,72.375,0.215308,0.13995,1.38E-01,8.98E-02,1
2328,68.379,0.215308,0.13995,1.38E-01,8.98E-02,1
2329,65.566,0.215308,0.13995,1.38E-01,8.98E-02,1
2330,63.084,0.215308,0.13995,1.38E-01,8.98E-02,1
2331,60.417,0.215308,0.13995,1.38E-01,8.98E-02,1
2332,59.736,0.215308,0.13995,1.38E-01,8.98E-02,1
2333,59.293,0.215308,0.13995,1.38E-01,8.98E-02,1
2334,62.148,0.215308,0.13995,1.38E-01,8.98E-02,1
2335,76.678,0.215308,0.13995,1.38E-01,8.98E-02,1
2336,99.389,0.215308,0.13995,1.38E-01,8.98E-02,1
2337,127.985,0.215308,0.13995,1.38E-01,8.98E-02,1
2338,139.992,0.215308,0.13995,1.38E-01,8.98E-02,1
2339,144.38,0.215308,0.13995,1.38E-01,8.98E-02,1
2340,122.355,0.215308,0.13995,1.38E-01,8.98E-02,1
2341,101.12,0.215308,0.13995,1.38E-01,8.98E-02,1
2342,107.094,0.215308,0.13995,1.38E-01,8.98E-02,1
2343,151.265,0.215308,0.13995,1.38E-01,8.98E-02,1
2344,151.136,0.215308,0.13995,1.38E-01,8.98E-02,1
2345,142.566,0.215308,0.13995,1.38E-01,8.98E-02,1
2346,125.56,0.215308,0.13995,1.38E-01,8.98E-02,1
2347,85.562,0.215308,0.13995,1.38E-01,8.98E-02,1
2348,81.766,0.215308,0.13995,1.38E-01,8.98E-02,1
2349,78.65,0.215308,0.13995,1.38E-01,8.98E-02,1
2350,79.188,0.215308,0.13995,1.38E-01,8.98E-02,1
2351,77.867,0.215308,0.13995,1.38E-01,8.98E-02,1
2352,74.726,0.215308,0.13995,1.38E-01,8.98E-02,1
2353,70.784,0.215308,0.13995,1.38E-01,8.98E-02,1
2354,65.275,0.215308,0.13995,1.38E-01,8.98E-02,1
2355,61.999,0.215308,0.13995,1.38E-01,8.98E-02,1
2356,60.831,0.215308,0.13995,1.38E-01,8.98E-02,1
2357,58.873,0.215308,0.13995,1.38E-01,8.98E-02,1
2358,60.983,0.215308,0.13995,1.38E-01,8.98E-02,1
2359,77.471,0.215308,0.13995,1.38E-01,8.98E-02,1
2360,99.971,0.215308,0.13995,1.38E-01,8.98E-02,1
2361,126.465,0.215308,0.13995,1.38E-01,8.98E-02,1
2362,130.83,0.215308,0.13995,1.38E-01,8.98E-02,1
2363,135.279,0.215308,0.13995,1.38E-01,8.98E-02,1
2364,128.579,0.215308,0.13995,1.38E-01,8.98E-02,1
2365,107.629,0.215308,0.13995,1.38E-01,8.98E-02,1
2366,127.275,0.215308,0.13995,1.38E-01,8.98E-02,1
